**** Job starts ****
Mon Jun  1 05:45:55 PM EDT 2026
**** JHPCE info ****
User: mtippani
Job id: 32386318
Job name: xeniumRanger.sh
Hostname: 
Task id: 19
Loading LIBD SLURM module for xeniumranger/3.1.1
Reference files, for use with the '--transcriptome' argument, can be accessed
or downloaded into /dcs04/lieber/lcolladotor/annotationFiles_LIBD001/10x. 
brnum = Br6085
bundle = output-XETG00558__0068654__Br6085__20250501__172909
Martian Runtime - v4.0.13
      cycle_13_red: /dcs05/lieber/marmaypag/LFF_spatialLC_LIBD4140/LFF_xenium_LC/code/xenium_imageProcessing_new/xeniumranger_NM_DAPI_Br6085/outs/aux_outputs/per_cycle_channel_images/cycle_13_red.tiff
      cycle_13_yel: /dcs05/lieber/marmaypag/LFF_spatialLC_LIBD4140/LFF_xenium_LC/code/xenium_imageProcessing_new/xeniumranger_NM_DAPI_Br6085/outs/aux_outputs/per_cycle_channel_images/cycle_13_yel.tiff
      cycle_14_blu: /dcs05/lieber/marmaypag/LFF_spatialLC_LIBD4140/LFF_xenium_LC/code/xenium_imageProcessing_new/xeniumranger_NM_DAPI_Br6085/outs/aux_outputs/per_cycle_channel_images/cycle_14_blu.tiff
      cycle_14_grn: /dcs05/lieber/marmaypag/LFF_spatialLC_LIBD4140/LFF_xenium_LC/code/xenium_imageProcessing_new/xeniumranger_NM_DAPI_Br6085/outs/aux_outputs/per_cycle_channel_images/cycle_14_grn.tiff
      cycle_14_red: /dcs05/lieber/marmaypag/LFF_spatialLC_LIBD4140/LFF_xenium_LC/code/xenium_imageProcessing_new/xeniumranger_NM_DAPI_Br6085/outs/aux_outputs/per_cycle_channel_images/cycle_14_red.tiff
      cycle_14_yel: /dcs05/lieber/marmaypag/LFF_spatialLC_LIBD4140/LFF_xenium_LC/code/xenium_imageProcessing_new/xeniumranger_NM_DAPI_Br6085/outs/aux_outputs/per_cycle_channel_images/cycle_14_yel.tiff
      cycle_15_blu: /dcs05/lieber/marmaypag/LFF_spatialLC_LIBD4140/LFF_xenium_LC/code/xenium_imageProcessing_new/xeniumranger_NM_DAPI_Br6085/outs/aux_outputs/per_cycle_channel_images/cycle_15_blu.tiff
      cycle_15_grn: /dcs05/lieber/marmaypag/LFF_spatialLC_LIBD4140/LFF_xenium_LC/code/xenium_imageProcessing_new/xeniumranger_NM_DAPI_Br6085/outs/aux_outputs/per_cycle_channel_images/cycle_15_grn.tiff
      cycle_15_red: /dcs05/lieber/marmaypag/LFF_spatialLC_LIBD4140/LFF_xenium_LC/code/xenium_imageProcessing_new/xeniumranger_NM_DAPI_Br6085/outs/aux_outputs/per_cycle_channel_images/cycle_15_red.tiff
      cycle_15_yel: /dcs05/lieber/marmaypag/LFF_spatialLC_LIBD4140/LFF_xenium_LC/code/xenium_imageProcessing_new/xeniumranger_NM_DAPI_Br6085/outs/aux_outputs/per_cycle_channel_images/cycle_15_yel.tiff
    }
- Gene panel JSON:                            /dcs05/lieber/marmaypag/LFF_spatialLC_LIBD4140/LFF_xenium_LC/code/xenium_imageProcessing_new/xeniumranger_NM_DAPI_Br6085/outs/gene_panel.json

Pipestance completed successfully!

2026-06-01 17:50:41 Shutting down.
Could not get disk stats for /run/user/42992/doc: permission denied
Could not get disk stats for /run/user/42979/doc: permission denied
Could not get disk stats for /run/user/42255/doc: permission denied
Could not get disk stats for /run/user/42653/doc: permission denied
Could not get disk stats for /run/user/40008/doc: permission denied
Could not get disk stats for /run/user/57437/doc: permission denied
Could not get disk stats for /run/user/42792/doc: permission denied
Could not get disk stats for /run/user/57355/doc: permission denied
Could not get disk stats for /run/user/57459/doc: permission denied
Could not get disk stats for /run/user/42162/doc: permission denied
Could not get disk stats for /run/user/57442/doc: permission denied
Could not get disk stats for /run/user/57739/doc: permission denied
Could not get disk stats for /run/user/43027/doc: permission denied
Could not get disk stats for /run/user/57489/doc: permission denied
Could not get disk stats for /run/user/57569/doc: permission denied
Could not get disk stats for /run/user/42612/doc: permission denied
Could not get disk stats for /run/user/57641/doc: permission denied
Saving pipestance info to "/dcs05/lieber/marmaypag/LFF_spatialLC_LIBD4140/LFF_xenium_LC/code/xenium_imageProcessing_new/xeniumranger_NM_DAPI_Br6085/xeniumranger_NM_DAPI_Br6085.mri.tgz"
tar: Removing leading `/' from member names
tar: Removing leading `/' from hard link targets
**** Job ends ****
Mon Jun  1 05:50:43 PM EDT 2026
