LCDomainDef	brnum	anno	N	LCdomainCellNum	prop_of_LCdomain_cells
srt_domain20079	Br1706	NK_and_T_cells	6	907	0.00661521499448732
srt_domain20079	Br1706	Inhib_5HTR2A	1	907	0.00110253583241455
srt_domain20079	Br1706	Astro_SERPINA3	1	907	0.00110253583241455
srt_domain20079	Br1706	Serotonergic	3	907	0.00330760749724366
srt_domain20079	Br1884	Mixed Neuropept.	45	1135	0.039647577092511
srt_domain20079	Br1884	Endothelium	124	1135	0.109251101321586
srt_domain20079	Br1884	OPC	71	1135	0.0625550660792952
srt_domain20079	Br1884	Astro_RYR3	25	1135	0.0220264317180617
srt_domain20079	Br1884	LCNE	522	1135	0.459911894273128
srt_domain20079	Br1884	Astro_FGFR3	133	1135	0.117180616740088
srt_domain20079	Br1884	Oligodendrocytes	43	1135	0.0378854625550661
srt_domain20079	Br1884	Microglia	61	1135	0.0537444933920705
srt_domain20079	Br1884	DISCARD	26	1135	0.0229074889867841
srt_domain20079	Br1884	Vasc. SMC	32	1135	0.0281938325991189
srt_domain20079	Br1884	Blood	41	1135	0.0361233480176211
srt_domain20079	Br1884	Serotonergic	4	1135	0.00352422907488987
srt_domain20079	Br1884	NK_and_T_cells	6	1135	0.0052863436123348
srt_domain20079	Br1884	Ependyma	1	1135	0.000881057268722467
srt_domain20079	Br1884	Inhib_5HTR2A	1	1135	0.000881057268722467
srt_domain20079	Br2305	Oligodendrocytes	20	87	0.229885057471264
srt_domain20079	Br2305	Vasc. SMC	3	87	0.0344827586206897
srt_domain20079	Br2305	NK_and_T_cells	1	87	0.0114942528735632
srt_domain20079	Br2305	OPC	5	87	0.0574712643678161
srt_domain20079	Br2305	LCNE	23	87	0.264367816091954
srt_domain20079	Br2305	Astro_RYR3	2	87	0.0229885057471264
srt_domain20079	Br2305	DISCARD	6	87	0.0689655172413793
srt_domain20079	Br2305	Endothelium	6	87	0.0689655172413793
srt_domain20079	Br2305	Mixed Neuropept.	11	87	0.126436781609195
srt_domain20079	Br2305	Astro_FGFR3	6	87	0.0689655172413793
srt_domain20079	Br2305	Microglia	4	87	0.0459770114942529
srt_domain20079	Br2305L	Oligodendrocytes	35	255	0.137254901960784
srt_domain20079	Br2305L	Blood	53	255	0.207843137254902
srt_domain20079	Br2305L	Endothelium	14	255	0.0549019607843137
srt_domain20079	Br2305L	Mixed Neuropept.	16	255	0.0627450980392157
srt_domain20079	Br2305L	DISCARD	11	255	0.0431372549019608
srt_domain20079	Br2305L	OPC	8	255	0.0313725490196078
srt_domain20079	Br2305L	Astro_RYR3	14	255	0.0549019607843137
srt_domain20079	Br2305L	LCNE	76	255	0.298039215686275
srt_domain20079	Br2305L	Microglia	8	255	0.0313725490196078
srt_domain20079	Br2305L	Vasc. SMC	3	255	0.0117647058823529
srt_domain20079	Br2305L	Astro_FGFR3	14	255	0.0549019607843137
srt_domain20079	Br2305L	NK_and_T_cells	1	255	0.00392156862745098
srt_domain20079	Br2305L	Inhib_5HTR2A	2	255	0.00784313725490196
srt_domain20079	Br2582	Astro_FGFR3	77	557	0.138240574506284
srt_domain20079	Br2582	LCNE	220	557	0.394973070017953
srt_domain20079	Br2582	Microglia	75	557	0.134649910233393
srt_domain20079	Br2582	Endothelium	45	557	0.0807899461400359
srt_domain20079	Br2582	Mixed Neuropept.	20	557	0.0359066427289048
srt_domain20079	Br2582	Blood	19	557	0.0341113105924596
srt_domain20079	Br2582	OPC	21	557	0.0377019748653501
srt_domain20079	Br2582	Oligodendrocytes	34	557	0.0610412926391382
srt_domain20079	Br2582	DISCARD	13	557	0.0233393177737882
srt_domain20079	Br2582	Astro_RYR3	7	557	0.0125673249551167
srt_domain20079	Br2582	Vasc. SMC	10	557	0.0179533213644524
srt_domain20079	Br2582	NK_and_T_cells	5	557	0.00897666068222621
srt_domain20079	Br2582	Astro_SERPINA3	4	557	0.00718132854578097
srt_domain20079	Br2582	Inhib_5HTR2A	1	557	0.00179533213644524
srt_domain20079	Br2582	Serotonergic	6	557	0.0107719928186715
srt_domain20079	Br3974	Endothelium	237	2767	0.0856523310444525
srt_domain20079	Br3974	Mixed Neuropept.	71	2767	0.0256595590892664
srt_domain20079	Br3974	LCNE	1080	2767	0.390314419949404
srt_domain20079	Br3974	Vasc. SMC	85	2767	0.0307191904589808
srt_domain20079	Br3974	Astro_FGFR3	354	2767	0.127936393205638
srt_domain20079	Br3974	OPC	137	2767	0.0495121069750632
srt_domain20079	Br3974	Microglia	160	2767	0.0578243585110228
srt_domain20079	Br3974	DISCARD	55	2767	0.0198771232381641
srt_domain20079	Br3974	Astro_RYR3	167	2767	0.06035417419588
srt_domain20079	Br3974	Blood	55	2767	0.0198771232381641
srt_domain20079	Br3974	NK_and_T_cells	21	2767	0.00758944705457174
srt_domain20079	Br3974	Oligodendrocytes	319	2767	0.115287314781352
srt_domain20079	Br3974	Inhib_5HTR2A	3	2767	0.00108420672208168
srt_domain20079	Br3974	Astro_SERPINA3	23	2767	0.00831225153595952
srt_domain20079	Br5367	Oligodendrocytes	122	1028	0.118677042801556
srt_domain20079	Br5367	Microglia	71	1028	0.0690661478599222
srt_domain20079	Br5367	Mixed Neuropept.	120	1028	0.116731517509728
srt_domain20079	Br5367	LCNE	288	1028	0.280155642023346
srt_domain20079	Br5367	Astro_RYR3	67	1028	0.0651750972762646
srt_domain20079	Br5367	Inhib_5HTR2A	10	1028	0.00972762645914397
srt_domain20079	Br5367	OPC	59	1028	0.0573929961089494
srt_domain20079	Br5367	Astro_FGFR3	115	1028	0.111867704280156
srt_domain20079	Br5367	Vasc. SMC	37	1028	0.0359922178988327
srt_domain20079	Br5367	NK_and_T_cells	4	1028	0.00389105058365759
srt_domain20079	Br5367	DISCARD	38	1028	0.0369649805447471
srt_domain20079	Br5367	Endothelium	76	1028	0.0739299610894942
srt_domain20079	Br5367	Blood	18	1028	0.0175097276264591
srt_domain20079	Br5367	Serotonergic	3	1028	0.00291828793774319
srt_domain20079	Br5368	Vasc. SMC	19	472	0.0402542372881356
srt_domain20079	Br5368	LCNE	170	472	0.360169491525424
srt_domain20079	Br5368	Endothelium	29	472	0.0614406779661017
srt_domain20079	Br5368	Mixed Neuropept.	41	472	0.086864406779661
srt_domain20079	Br5368	OPC	21	472	0.0444915254237288
srt_domain20079	Br5368	Oligodendrocytes	33	472	0.0699152542372881
srt_domain20079	Br5368	Microglia	43	472	0.0911016949152542
srt_domain20079	Br5368	Blood	18	472	0.038135593220339
srt_domain20079	Br5368	Astro_FGFR3	66	472	0.139830508474576
srt_domain20079	Br5368	Astro_RYR3	14	472	0.0296610169491525
srt_domain20079	Br5368	DISCARD	9	472	0.0190677966101695
srt_domain20079	Br5368	NK_and_T_cells	3	472	0.00635593220338983
srt_domain20079	Br5368	Inhib_5HTR2A	6	472	0.0127118644067797
srt_domain20079	Br5415	Endothelium	14	210	0.0666666666666667
srt_domain20079	Br5415	Microglia	10	210	0.0476190476190476
srt_domain20079	Br5415	NK_and_T_cells	1	210	0.00476190476190476
srt_domain20079	Br5415	Astro_FGFR3	19	210	0.0904761904761905
srt_domain20079	Br5415	LCNE	75	210	0.357142857142857
srt_domain20079	Br5415	Mixed Neuropept.	28	210	0.133333333333333
srt_domain20079	Br5415	DISCARD	14	210	0.0666666666666667
srt_domain20079	Br5415	Astro_RYR3	14	210	0.0666666666666667
srt_domain20079	Br5415	Blood	3	210	0.0142857142857143
srt_domain20079	Br5415	Vasc. SMC	3	210	0.0142857142857143
srt_domain20079	Br5415	Oligodendrocytes	20	210	0.0952380952380952
srt_domain20079	Br5415	OPC	7	210	0.0333333333333333
srt_domain20079	Br5415	Inhib_5HTR2A	2	210	0.00952380952380953
srt_domain20079	Br5426	LCNE	657	1770	0.371186440677966
srt_domain20079	Br5426	Oligodendrocytes	139	1770	0.0785310734463277
srt_domain20079	Br5426	Astro_RYR3	106	1770	0.0598870056497175
srt_domain20079	Br5426	DISCARD	52	1770	0.0293785310734463
srt_domain20079	Br5426	Mixed Neuropept.	115	1770	0.0649717514124294
srt_domain20079	Br5426	Microglia	90	1770	0.0508474576271187
srt_domain20079	Br5426	Blood	52	1770	0.0293785310734463
srt_domain20079	Br5426	Endothelium	165	1770	0.0932203389830508
srt_domain20079	Br5426	Vasc. SMC	49	1770	0.027683615819209
srt_domain20079	Br5426	OPC	115	1770	0.0649717514124294
srt_domain20079	Br5426	Astro_FGFR3	209	1770	0.118079096045198
srt_domain20079	Br5426	NK_and_T_cells	19	1770	0.0107344632768362
srt_domain20079	Br5426	Inhib_5HTR2A	2	1770	0.00112994350282486
srt_domain20079	Br5460	Astro_FGFR3	229	1532	0.149477806788512
srt_domain20079	Br5460	Microglia	95	1532	0.0620104438642298
srt_domain20079	Br5460	LCNE	567	1532	0.370104438642298
srt_domain20079	Br5460	Endothelium	119	1532	0.0776762402088773
srt_domain20079	Br5460	Vasc. SMC	60	1532	0.0391644908616188
srt_domain20079	Br5460	OPC	71	1532	0.0463446475195823
srt_domain20079	Br5460	Oligodendrocytes	105	1532	0.0685378590078329
srt_domain20079	Br5460	Blood	75	1532	0.0489556135770235
srt_domain20079	Br5460	NK_and_T_cells	31	1532	0.0202349869451697
srt_domain20079	Br5460	Astro_RYR3	70	1532	0.0456919060052219
srt_domain20079	Br5460	Mixed Neuropept.	68	1532	0.0443864229765013
srt_domain20079	Br5460	DISCARD	32	1532	0.02088772845953
srt_domain20079	Br5460	Inhib_5HTR2A	5	1532	0.00326370757180157
srt_domain20079	Br5460	Serotonergic	1	1532	0.000652741514360313
srt_domain20079	Br5460	Ependyma	3	1532	0.00195822454308094
srt_domain20079	Br5460	Astro_SERPINA3	1	1532	0.000652741514360313
srt_domain20079	Br5529	LCNE	628	1635	0.384097859327217
srt_domain20079	Br5529	OPC	74	1635	0.0452599388379205
srt_domain20079	Br5529	Astro_FGFR3	216	1635	0.132110091743119
srt_domain20079	Br5529	Mixed Neuropept.	55	1635	0.0336391437308868
srt_domain20079	Br5529	Vasc. SMC	46	1635	0.0281345565749235
srt_domain20079	Br5529	Endothelium	160	1635	0.0978593272171254
srt_domain20079	Br5529	Microglia	32	1635	0.0195718654434251
srt_domain20079	Br5529	Oligodendrocytes	268	1635	0.163914373088685
srt_domain20079	Br5529	DISCARD	30	1635	0.018348623853211
srt_domain20079	Br5529	Serotonergic	4	1635	0.00244648318042813
srt_domain20079	Br5529	Astro_RYR3	64	1635	0.0391437308868502
srt_domain20079	Br5529	Blood	48	1635	0.0293577981651376
srt_domain20079	Br5529	NK_and_T_cells	8	1635	0.00489296636085627
srt_domain20079	Br5529	Inhib_5HTR2A	1	1635	0.000611620795107034
srt_domain20079	Br5529	Ependyma	1	1635	0.000611620795107034
srt_domain20079	Br5634	Oligodendrocytes	98	779	0.125802310654686
srt_domain20079	Br5634	Microglia	98	779	0.125802310654686
srt_domain20079	Br5634	LCNE	208	779	0.267008985879333
srt_domain20079	Br5634	Astro_RYR3	71	779	0.0911424903722721
srt_domain20079	Br5634	Astro_FGFR3	77	779	0.0988446726572529
srt_domain20079	Br5634	DISCARD	33	779	0.0423620025673941
srt_domain20079	Br5634	Mixed Neuropept.	55	779	0.0706033376123235
srt_domain20079	Br5634	OPC	40	779	0.0513478818998716
srt_domain20079	Br5634	Endothelium	45	779	0.0577663671373556
srt_domain20079	Br5634	Vasc. SMC	28	779	0.0359435173299101
srt_domain20079	Br5634	Blood	9	779	0.0115532734274711
srt_domain20079	Br5634	Inhib_5HTR2A	11	779	0.0141206675224647
srt_domain20079	Br5634	Serotonergic	4	779	0.00513478818998716
srt_domain20079	Br5634	Ependyma	1	779	0.00128369704749679
srt_domain20079	Br5634	Astro_SERPINA3	1	779	0.00128369704749679
srt_domain20079	Br5854L	Microglia	112	1033	0.108422071636012
srt_domain20079	Br5854L	Vasc. SMC	24	1033	0.0232333010648596
srt_domain20079	Br5854L	Oligodendrocytes	106	1033	0.102613746369797
srt_domain20079	Br5854L	OPC	44	1033	0.042594385285576
srt_domain20079	Br5854L	Astro_RYR3	76	1033	0.0735721200387222
srt_domain20079	Br5854L	Mixed Neuropept.	57	1033	0.0551790900290416
srt_domain20079	Br5854L	LCNE	243	1033	0.235237173281704
srt_domain20079	Br5854L	DISCARD	160	1033	0.154888673765731
srt_domain20079	Br5854L	Astro_FGFR3	126	1033	0.121974830590513
srt_domain20079	Br5854L	Endothelium	48	1033	0.0464666021297193
srt_domain20079	Br5854L	NK_and_T_cells	5	1033	0.00484027105517909
srt_domain20079	Br5854L	Serotonergic	6	1033	0.00580832526621491
srt_domain20079	Br5854L	Blood	19	1033	0.0183930300096805
srt_domain20079	Br5854L	Inhib_5HTR2A	5	1033	0.00484027105517909
srt_domain20079	Br5854L	Ependyma	2	1033	0.00193610842207164
srt_domain20079	Br5941	Astro_FGFR3	153	940	0.162765957446809
srt_domain20079	Br5941	Microglia	85	940	0.0904255319148936
srt_domain20079	Br5941	Astro_RYR3	41	940	0.0436170212765957
srt_domain20079	Br5941	Endothelium	74	940	0.0787234042553192
srt_domain20079	Br5941	Blood	28	940	0.0297872340425532
srt_domain20079	Br5941	OPC	56	940	0.0595744680851064
srt_domain20079	Br5941	Oligodendrocytes	50	940	0.0531914893617021
srt_domain20079	Br5941	LCNE	378	940	0.402127659574468
srt_domain20079	Br5941	Mixed Neuropept.	32	940	0.0340425531914894
srt_domain20079	Br5941	Vasc. SMC	27	940	0.0287234042553192
srt_domain20079	Br5941	Astro_SERPINA3	3	940	0.00319148936170213
srt_domain20079	Br5941	DISCARD	8	940	0.00851063829787234
srt_domain20079	Br5941	NK_and_T_cells	4	940	0.00425531914893617
srt_domain20079	Br5941	Inhib_5HTR2A	1	940	0.00106382978723404
srt_domain20079	Br6085	Astro_FGFR3	25	134	0.186567164179104
srt_domain20079	Br6085	Vasc. SMC	6	134	0.0447761194029851
srt_domain20079	Br6085	NK_and_T_cells	4	134	0.0298507462686567
srt_domain20079	Br6085	Mixed Neuropept.	12	134	0.0895522388059701
srt_domain20079	Br6085	LCNE	50	134	0.373134328358209
srt_domain20079	Br6085	Microglia	9	134	0.0671641791044776
srt_domain20079	Br6085	Endothelium	11	134	0.082089552238806
srt_domain20079	Br6085	DISCARD	5	134	0.0373134328358209
srt_domain20079	Br6085	OPC	7	134	0.0522388059701493
srt_domain20079	Br6085	Blood	1	134	0.00746268656716418
srt_domain20079	Br6085	Oligodendrocytes	2	134	0.0149253731343284
srt_domain20079	Br6085	Inhib_5HTR2A	2	134	0.0149253731343284
srt_domain20079	Br6098	Vasc. SMC	8	229	0.0349344978165939
srt_domain20079	Br6098	Blood	2	229	0.00873362445414847
srt_domain20079	Br6098	NK_and_T_cells	3	229	0.0131004366812227
srt_domain20079	Br6098	Inhib_5HTR2A	6	229	0.0262008733624454
srt_domain20079	Br6098	Endothelium	16	229	0.0698689956331878
srt_domain20079	Br6098	DISCARD	12	229	0.0524017467248908
srt_domain20079	Br6098	Mixed Neuropept.	19	229	0.0829694323144105
srt_domain20079	Br6098	Astro_RYR3	22	229	0.0960698689956332
srt_domain20079	Br6098	LCNE	50	229	0.218340611353712
srt_domain20079	Br6098	Astro_FGFR3	37	229	0.161572052401747
srt_domain20079	Br6098	OPC	10	229	0.0436681222707424
srt_domain20079	Br6098	Oligodendrocytes	36	229	0.157205240174673
srt_domain20079	Br6098	Microglia	8	229	0.0349344978165939
srt_domain20079	Br6119	Endothelium	19	400	0.0475
srt_domain20079	Br6119	OPC	17	400	0.0425
srt_domain20079	Br6119	LCNE	192	400	0.48
srt_domain20079	Br6119	Microglia	27	400	0.0675
srt_domain20079	Br6119	Vasc. SMC	12	400	0.03
srt_domain20079	Br6119	DISCARD	21	400	0.0525
srt_domain20079	Br6119	Mixed Neuropept.	20	400	0.05
srt_domain20079	Br6119	Astro_FGFR3	40	400	0.1
srt_domain20079	Br6119	Astro_RYR3	10	400	0.025
srt_domain20079	Br6119	Oligodendrocytes	30	400	0.075
srt_domain20079	Br6119	Blood	4	400	0.01
srt_domain20079	Br6119	Inhib_5HTR2A	1	400	0.0025
srt_domain20079	Br6119	NK_and_T_cells	6	400	0.015
srt_domain20079	Br6119	Serotonergic	1	400	0.0025
srt_domain20079	Br6222	DISCARD	37	832	0.0444711538461539
srt_domain20079	Br6222	Astro_FGFR3	125	832	0.150240384615385
srt_domain20079	Br6222	Microglia	61	832	0.0733173076923077
srt_domain20079	Br6222	LCNE	271	832	0.325721153846154
srt_domain20079	Br6222	Oligodendrocytes	76	832	0.0913461538461538
srt_domain20079	Br6222	Astro_RYR3	36	832	0.0432692307692308
srt_domain20079	Br6222	Inhib_5HTR2A	11	832	0.0132211538461538
srt_domain20079	Br6222	OPC	38	832	0.0456730769230769
srt_domain20079	Br6222	Mixed Neuropept.	67	832	0.0805288461538462
srt_domain20079	Br6222	Vasc. SMC	22	832	0.0264423076923077
srt_domain20079	Br6222	Endothelium	60	832	0.0721153846153846
srt_domain20079	Br6222	Blood	18	832	0.0216346153846154
srt_domain20079	Br6222	NK_and_T_cells	6	832	0.00721153846153846
srt_domain20079	Br6222	Ependyma	1	832	0.00120192307692308
srt_domain20079	Br6222	Serotonergic	3	832	0.00360576923076923
srt_domain20079	Br6263	Blood	84	2309	0.0363793850151581
srt_domain20079	Br6263	NK_and_T_cells	23	2309	0.00996102208748376
srt_domain20079	Br6263	Vasc. SMC	81	2309	0.0350801212646167
srt_domain20079	Br6263	Astro_FGFR3	239	2309	0.103508012126462
srt_domain20079	Br6263	Oligodendrocytes	289	2309	0.125162407968818
srt_domain20079	Br6263	Microglia	127	2309	0.0550021654395842
srt_domain20079	Br6263	Astro_RYR3	93	2309	0.0402771762667822
srt_domain20079	Br6263	Inhib_5HTR2A	7	2309	0.00303161541792984
srt_domain20079	Br6263	OPC	128	2309	0.0554352533564314
srt_domain20079	Br6263	LCNE	880	2309	0.381117366825466
srt_domain20079	Br6263	Endothelium	184	2309	0.0796881766998701
srt_domain20079	Br6263	Mixed Neuropept.	112	2309	0.0485058466868774
srt_domain20079	Br6263	DISCARD	52	2309	0.0225205716760502
srt_domain20079	Br6263	Serotonergic	9	2309	0.00389779125162408
srt_domain20079	Br6263	Ependyma	1	2309	0.00043308791684712
srt_domain20079	Br6297	Oligodendrocytes	175	1395	0.125448028673835
srt_domain20079	Br6297	Microglia	41	1395	0.0293906810035842
srt_domain20079	Br6297	Mixed Neuropept.	56	1395	0.0401433691756272
srt_domain20079	Br6297	Astro_RYR3	93	1395	0.0666666666666667
srt_domain20079	Br6297	Endothelium	146	1395	0.104659498207885
srt_domain20079	Br6297	LCNE	460	1395	0.329749103942652
srt_domain20079	Br6297	Astro_FGFR3	234	1395	0.167741935483871
srt_domain20079	Br6297	Vasc. SMC	52	1395	0.0372759856630824
srt_domain20079	Br6297	Blood	26	1395	0.0186379928315412
srt_domain20079	Br6297	OPC	67	1395	0.0480286738351255
srt_domain20079	Br6297	NK_and_T_cells	7	1395	0.00501792114695341
srt_domain20079	Br6297	DISCARD	32	1395	0.0229390681003584
srt_domain20079	Br6297	Inhib_5HTR2A	6	1395	0.0043010752688172
srt_domain20079	Br6423	Mixed Neuropept.	60	803	0.074719800747198
srt_domain20079	Br6423	LCNE	338	803	0.420921544209215
srt_domain20079	Br6423	OPC	38	803	0.0473225404732254
srt_domain20079	Br6423	Endothelium	59	803	0.0734744707347447
srt_domain20079	Br6423	Astro_FGFR3	143	803	0.178082191780822
srt_domain20079	Br6423	Blood	11	803	0.0136986301369863
srt_domain20079	Br6423	NK_and_T_cells	12	803	0.0149439601494396
srt_domain20079	Br6423	Vasc. SMC	31	803	0.0386052303860523
srt_domain20079	Br6423	Microglia	46	803	0.0572851805728518
srt_domain20079	Br6423	DISCARD	19	803	0.0236612702366127
srt_domain20079	Br6423	Astro_RYR3	14	803	0.0174346201743462
srt_domain20079	Br6423	Inhib_5HTR2A	4	803	0.0049813200498132
srt_domain20079	Br6423	Oligodendrocytes	20	803	0.024906600249066
srt_domain20079	Br6423	Serotonergic	8	803	0.0099626400996264
srt_domain20079	Br6476	Astro_RYR3	78	1569	0.0497131931166348
srt_domain20079	Br6476	Microglia	132	1569	0.0841300191204589
srt_domain20079	Br6476	Oligodendrocytes	171	1569	0.108986615678776
srt_domain20079	Br6476	Mixed Neuropept.	87	1569	0.0554493307839388
srt_domain20079	Br6476	DISCARD	33	1569	0.0210325047801147
srt_domain20079	Br6476	LCNE	557	1569	0.355003186743149
srt_domain20079	Br6476	Endothelium	132	1569	0.0841300191204589
srt_domain20079	Br6476	Astro_FGFR3	198	1569	0.126195028680688
srt_domain20079	Br6476	OPC	84	1569	0.0535372848948375
srt_domain20079	Br6476	Vasc. SMC	63	1569	0.0401529636711281
srt_domain20079	Br6476	NK_and_T_cells	7	1569	0.00446144040790312
srt_domain20079	Br6476	Inhib_5HTR2A	8	1569	0.00509878903760357
srt_domain20079	Br6476	Blood	18	1569	0.011472275334608
srt_domain20079	Br6476	Serotonergic	1	1569	0.000637348629700446
srt_domain20079	Br6538	LCNE	465	1119	0.415549597855228
srt_domain20079	Br6538	Astro_FGFR3	187	1119	0.167113494191242
srt_domain20079	Br6538	Mixed Neuropept.	48	1119	0.0428954423592493
srt_domain20079	Br6538	Endothelium	74	1119	0.066130473637176
srt_domain20079	Br6538	Oligodendrocytes	65	1119	0.0580875781948168
srt_domain20079	Br6538	Vasc. SMC	45	1119	0.0402144772117962
srt_domain20079	Br6538	NK_and_T_cells	9	1119	0.00804289544235925
srt_domain20079	Br6538	OPC	48	1119	0.0428954423592493
srt_domain20079	Br6538	Microglia	58	1119	0.0518319928507596
srt_domain20079	Br6538	DISCARD	28	1119	0.0250223413762288
srt_domain20079	Br6538	Astro_RYR3	25	1119	0.0223413762287757
srt_domain20079	Br6538	Blood	64	1119	0.0571939231456658
srt_domain20079	Br6538	Inhib_5HTR2A	2	1119	0.00178731009830206
srt_domain20079	Br6538	Serotonergic	1	1119	0.000893655049151028
