rn	LCloose	LCstrict	gained_or_altered_byNMseg_and_LCstrict	gained_or_altered_byNMseg_and_LCloose
Br2305_ogakkdca-1	No	No	No	No
Br2305_ogaknojh-1	No	No	No	No
Br2305_ogapelmn-1	No	No	No	No
Br2305_ogbdepfj-1	No	No	No	No
Br2305_ogbgljki-1	No	No	No	No
Br2305_ogbhceii-1	No	No	No	No
Br2305_ogboffil-1	No	No	No	No
Br2305_ogcdndnl-1	No	No	No	No
Br2305_ogcmemcp-1	No	No	No	No
Br2305_ogdioleb-1	No	No	No	No
Br2305_ogdkgglj-1	No	No	No	No
Br2305_ogdlegja-1	No	No	No	No
Br2305_ogdlkhhe-1	No	No	No	No
Br2305_ogeaobjd-1	No	No	No	No
Br2305_ogedpmce-1	No	No	No	No
Br2305_ogefdomf-1	No	No	No	No
Br2305_ogegifnb-1	No	No	No	No
Br2305_ogehcaio-1	No	No	No	No
Br2305_ogeigico-1	No	No	No	No
Br2305_ogelilko-1	No	No	No	No
Br2305_ogfchnlp-1	No	No	No	No
Br2305_ogfdkdda-1	No	No	No	No
Br2305_ogfkcdff-1	No	No	No	No
Br2305_ogfnnjag-1	No	No	No	No
Br2305_oggkicik-1	No	No	No	No
Br2305_oggpdaea-1	No	No	No	No
Br2305_oghgpibm-1	No	No	No	No
Br2305_oghhjgml-1	No	No	No	No
Br2305_ogibelnf-1	No	No	No	No
Br2305_ogiglbfe-1	No	No	No	No
Br2305_ogihmphp-1	No	No	No	No
Br2305_ogipgeak-1	No	No	No	No
Br2305_ogipphgo-1	No	No	No	No
Br2305_ogjbamgd-1	No	No	No	No
Br2305_ogjccpaj-1	No	No	No	No
Br2305_ogjdfgkf-1	No	No	No	No
Br2305_ogjfgibg-1	No	No	No	No
Br2305_ogjhfakl-1	No	No	No	No
Br2305_ogjkcpjd-1	No	No	No	No
Br2305_ogjpngod-1	No	No	No	No
Br2305_ogkadfbi-1	No	No	No	No
Br2305_ogkbfebd-1	No	No	No	No
Br2305_ogkhfcfl-1	No	No	No	No
Br2305_ogkhimmp-1	No	No	No	No
Br2305_ogkhmnda-1	No	No	No	No
Br2305_ogkilich-1	No	No	No	No
Br2305_ogkmclao-1	No	No	No	No
Br2305_ogkmkmce-1	No	No	No	No
Br2305_oglbggij-1	No	No	No	No
Br2305_oglgmmme-1	No	No	No	No
Br2305_oglhmmnn-1	No	No	No	No
Br2305_oglllkoe-1	No	No	No	No
Br2305_ogmohcjh-1	No	No	No	No
Br2305_ogncomkp-1	No	No	No	No
Br2305_ognjjlhj-1	No	No	No	No
Br2305_ognkglbe-1	No	No	No	No
Br2305_ognpjcjc-1	No	No	No	No
Br2305_ogobfjeo-1	No	No	No	No
Br2305_ogoigkfn-1	No	No	No	No
Br2305_ogollnmi-1	No	No	No	No
Br2305_ogpfcaie-1	No	No	No	No
Br2305_ogpldppm-1	No	No	No	No
Br2305_ogpnmmfn-1	No	No	No	No
Br2305_ogppnjpe-1	No	No	No	No
Br2305_ohaehjap-1	No	No	No	No
Br2305_ohajhmac-1	No	No	No	No
Br2305_ohalgppo-1	No	No	No	No
Br2305_ohbbhjdn-1	No	No	No	No
Br2305_ohcekbhb-1	No	No	No	No
Br2305_ohclokld-1	No	No	No	No
Br2305_ohdbcjdc-1	No	No	No	No
Br2305_ohdjipal-1	No	No	No	No
Br2305_ohdnbggp-1	No	No	No	No
Br2305_ohdncpjj-1	No	No	No	No
Br2305_oheeaaei-1	No	No	No	No
Br2305_oheekkhk-1	No	No	No	No
Br2305_oheijikg-1	No	No	No	No
Br2305_ohenafia-1	No	No	No	No
Br2305_ohfgeaga-1	No	No	No	No
Br2305_ohfhbcnn-1	No	No	No	No
Br2305_ohfmjdbm-1	No	No	No	No
Br2305_ohgeffok-1	No	No	No	No
Br2305_ohgoigag-1	No	No	No	No
Br2305_ohgpnikn-1	No	No	No	No
Br2305_ohhfaejj-1	No	No	No	No
Br2305_ohhlbadc-1	No	No	No	No
Br2305_ohhpofdf-1	No	No	No	No
Br2305_ohidpfli-1	No	No	No	No
Br2305_ohiegicj-1	No	No	No	No
Br2305_ohiiknge-1	No	No	No	No
Br2305_ohillkon-1	No	No	No	No
Br2305_ohinlbam-1	No	No	No	No
Br2305_ohjegkjk-1	No	No	No	No
Br2305_ohjehepe-1	No	No	No	No
Br2305_ohjfffmh-1	No	No	No	No
Br2305_ohjikmdp-1	No	No	No	No
Br2305_ohjojiid-1	No	No	No	No
Br2305_ohkcnnme-1	No	No	No	No
Br2305_ohkcoggj-1	No	No	No	No
Br2305_ohkcohpk-1	No	No	No	No
Br2305_ohkgfilg-1	No	No	No	No
Br2305_ohkjgabc-1	No	No	No	No
Br2305_ohkjondh-1	No	No	No	No
Br2305_ohkjpife-1	LC	LC	Yes	No
Br2305_ohkndlje-1	No	No	No	No
Br2305_ohkpfegp-1	LC	LC	Yes	No
Br2305_ohlgfgkn-1	No	No	No	No
Br2305_ohliaole-1	LC	LC	Yes	No
Br2305_ohljbbgb-1	LC	No	Yes	No
Br2305_ohlohcda-1	LC	LC	Yes	No
Br2305_ohmkkjob-1	LC	LC	Yes	No
Br2305_ohnahnbg-1	LC	No	Yes	No
Br2305_ohnmeagd-1	LC	No	Yes	No
Br2305_ohobkkii-1	LC	No	Yes	No
Br2305_ohoiddmo-1	No	No	No	No
Br2305_ohoideli-1	LC	No	Yes	No
Br2305_ohoiplpc-1	LC	No	Yes	No
Br2305_ohojiigd-1	LC	LC	Yes	No
Br2305_ohokmfcn-1	No	No	No	No
Br2305_ohonhkfg-1	LC	LC	Yes	No
Br2305_ohooohaa-1	LC	LC	Yes	No
Br2305_ohopeeoo-1	LC	No	Yes	No
Br2305_ohpkmjak-1	LC	LC	Yes	No
Br2305_ohpmemba-1	LC	No	Yes	No
Br2305_ohppkoka-1	LC	No	Yes	No
Br2305_ohpplpcd-1	LC	LC	Yes	No
Br2305_oiacankn-1	LC	LC	Yes	No
Br2305_oiadmeoc-1	LC	LC	Yes	No
Br2305_oibejfdc-1	LC	LC	Yes	No
Br2305_oibfiajl-1	LC	No	Yes	No
Br2305_oibhcdkh-1	LC	No	Yes	No
Br2305_oicdcbcm-1	LC	LC	Yes	No
Br2305_oicggnjd-1	LC	LC	Yes	No
Br2305_oickagid-1	LC	LC	Yes	No
Br2305_oicnciga-1	LC	LC	Yes	No
Br2305_oidffiab-1	LC	No	Yes	No
Br2305_oiflnhnj-1	No	No	No	No
Br2305_oihhkgmj-1	No	No	No	No
Br2305_oiiblnln-1	No	No	No	No
Br2582_aaabgdao-1	No	No	No	No
Br2582_aaalkmhj-1	No	No	No	No
Br2582_aaanhlgc-1	No	No	No	No
Br2582_aaapedge-1	No	No	No	No
Br2582_aabalhhk-1	No	No	No	No
Br2582_aabbeaon-1	No	No	No	No
Br2582_aabhpckh-1	No	No	No	No
Br2582_aabijeah-1	No	No	No	No
Br2582_aacacdbb-1	No	No	No	No
Br2582_aacamhmm-1	No	No	No	No
Br2582_aaceecee-1	No	No	No	No
Br2582_aacgaccm-1	No	No	No	No
Br2582_aacifbap-1	No	No	No	No
Br2582_aacjlgje-1	No	No	No	No
Br2582_aacmgmnn-1	No	No	No	No
Br2582_aadcommm-1	No	No	No	No
Br2582_aadjcamm-1	No	No	No	No
Br2582_aadmgddg-1	No	No	No	No
Br2582_aadpegel-1	No	No	No	No
Br2582_aadpgdcc-1	LC	No	No	No
Br2582_aaebbhhk-1	No	No	No	No
Br2582_aaeiaajo-1	No	No	No	No
Br2582_aaeinaab-1	No	No	No	No
Br2582_aaelldgg-1	No	No	No	No
Br2582_aafagfmc-1	No	No	No	No
Br2582_aafakfel-1	No	No	No	No
Br2582_aafankib-1	No	No	No	No
Br2582_aafbddea-1	LC	No	No	No
Br2582_aafbimia-1	No	No	No	No
Br2582_aafilhag-1	No	No	No	No
Br2582_aagdfokh-1	No	No	No	No
Br2582_aagdnnap-1	No	No	No	No
Br2582_aagejhlp-1	No	No	No	No
Br2582_aagmcnmh-1	No	No	No	No
Br2582_aahhcfim-1	No	No	No	No
Br2582_aaiaaled-1	No	No	No	No
Br2582_aaibfkod-1	No	No	No	No
Br2582_aaibhhkb-1	No	No	No	No
Br2582_aaibldpl-1	No	No	No	No
Br2582_aaiebfjl-1	No	No	No	No
Br2582_aaihckod-1	No	No	No	No
Br2582_aaikolne-1	No	No	No	No
Br2582_aainlhok-1	No	No	No	No
Br2582_aajcmeeh-1	No	No	No	No
Br2582_aajgnjif-1	No	No	No	No
Br2582_aajjncfl-1	No	No	No	No
Br2582_aajmbgli-1	No	No	No	No
Br2582_aakjhlme-1	No	No	No	No
Br2582_aakophck-1	No	No	No	No
Br2582_aalchinj-1	No	No	No	No
Br2582_aallfmap-1	No	No	No	No
Br2582_aallodgl-1	No	No	No	No
Br2582_aalmiggm-1	No	No	No	No
Br2582_aalnigdd-1	No	No	No	No
Br2582_aamdgbke-1	No	No	No	No
Br2582_aamjjjli-1	No	No	No	No
Br2582_aanffebh-1	No	No	No	No
Br2582_aanlbnpm-1	No	No	No	No
Br2582_aanpnjan-1	No	No	No	No
Br2582_aaodhkbk-1	No	No	No	No
Br2582_aaodkkcd-1	No	No	No	No
Br2582_aaodlghn-1	No	No	No	No
Br2582_aaofmnfl-1	No	No	No	No
Br2582_aaojcodf-1	No	No	No	No
Br2582_aaomlono-1	No	No	No	No
Br2582_aapkbdhb-1	No	No	No	No
Br2582_aapnckel-1	No	No	No	No
Br2582_aappbfpa-1	No	No	No	No
Br2582_ababbikb-1	No	No	No	No
Br2582_abafhham-1	No	No	No	No
Br2582_abakkiab-1	No	No	No	No
Br2582_abaokncb-1	No	No	No	No
Br2582_abaolmao-1	No	No	No	No
Br2582_abbcahnp-1	No	No	No	No
Br2582_abbeibll-1	No	No	No	No
Br2582_abbgjboc-1	No	No	No	No
Br2582_abbinjgf-1	No	No	No	No
Br2582_abbkopnn-1	No	No	No	No
Br2582_abcejcfm-1	No	No	No	No
Br2582_abcflpei-1	No	No	No	No
Br2582_abckhdnb-1	No	No	No	No
Br2582_abcmplom-1	No	No	No	No
Br2582_abcnjibk-1	No	No	No	No
Br2582_abcpidcn-1	No	No	No	No
Br2582_abdeijgp-1	No	No	No	No
Br2582_abdjbkbg-1	No	No	No	No
Br2582_abdjcgjk-1	No	No	No	No
Br2582_abdlpgpc-1	No	No	No	No
Br2582_abdogemj-1	No	No	No	No
Br2582_abejkldo-1	No	No	No	No
Br2582_abeobjej-1	No	No	No	No
Br2582_abfdpmln-1	No	No	No	No
Br2582_abfempah-1	No	No	No	No
Br2582_abffmnin-1	No	No	No	No
Br2582_abgfabjf-1	No	No	No	No
Br2582_abggdpnd-1	No	No	No	No
Br2582_abgnfaaa-1	No	No	No	No
Br2582_abgoppjb-1	No	No	No	No
Br2582_abgpkjlb-1	No	No	No	No
Br2582_abhaioea-1	No	No	No	No
Br2582_abhgglic-1	No	No	No	No
Br2582_abibdmnj-1	No	No	No	No
Br2582_abifkpel-1	No	No	No	No
Br2582_abihifma-1	No	No	No	No
Br2582_abijinmp-1	No	No	No	No
Br2582_abimcngc-1	No	No	No	No
Br2582_abimkjol-1	No	No	No	No
Br2582_abioleka-1	No	No	No	No
Br2582_abjcmnek-1	No	No	No	No
Br2582_abkfepbi-1	No	No	No	No
Br2582_abkgimbd-1	No	No	No	No
Br2582_abkjajod-1	No	No	No	No
Br2582_ablinblc-1	No	No	No	No
Br2582_abmcdpdp-1	No	No	No	No
Br2582_abmdegmj-1	No	No	No	No
Br2582_abmdmfim-1	No	No	No	No
Br2582_abmgchnb-1	No	No	No	No
Br2582_abmgdipe-1	No	No	No	No
Br2582_abmheecp-1	No	No	No	No
Br2582_abmikgce-1	No	No	No	No
Br2582_abmnemej-1	No	No	No	No
Br2582_abmofpca-1	No	No	No	No
Br2582_abnajpeo-1	No	No	No	No
Br2582_abngokap-1	No	No	No	No
Br2582_abnhgbmh-1	No	No	No	No
Br2582_abnjmpdf-1	No	No	No	No
Br2582_aboagffn-1	No	No	No	No
Br2582_abodmjlp-1	No	No	No	No
Br2582_abofgfda-1	No	No	No	No
Br2582_abohnpag-1	No	No	No	No
Br2582_aboicbkd-1	No	No	No	No
Br2582_abolppfm-1	No	No	No	No
Br2582_abompino-1	No	No	No	No
Br2582_abonhfnc-1	No	No	No	No
Br2582_abooadfl-1	No	No	No	No
Br2582_acabhfdl-1	No	No	No	No
Br2582_acacfhjd-1	No	No	No	No
Br2582_acaeoahi-1	No	No	No	No
Br2582_acaghkcb-1	No	No	No	No
Br2582_acahhbpd-1	No	No	No	No
Br2582_acahpich-1	No	No	No	No
Br2582_acaidkoa-1	No	No	No	No
Br2582_acakhoic-1	No	No	No	No
Br2582_acaknaoo-1	No	No	No	No
Br2582_acanelpf-1	No	No	No	No
Br2582_acbbcljk-1	No	No	No	No
Br2582_acbcbcmm-1	No	No	No	No
Br2582_acbehacf-1	No	No	No	No
Br2582_acbhgfcb-1	No	No	No	No
Br2582_acbjlfmm-1	No	No	No	No
Br2582_acbllnmg-1	No	No	No	No
Br2582_acbnepmk-1	No	No	No	No
Br2582_acbodmfm-1	No	No	No	No
Br2582_accglflj-1	No	No	No	No
Br2582_accgpdlg-1	No	No	No	No
Br2582_accpidmk-1	No	No	No	No
Br2582_acdbggce-1	No	No	No	No
Br2582_acdblefm-1	No	No	No	No
Br2582_acdjhnbg-1	No	No	No	No
Br2582_acdkbfhg-1	No	No	No	No
Br2582_acdljbih-1	No	No	No	No
Br2582_aceajlea-1	No	No	No	No
Br2582_acebdcjg-1	No	No	No	No
Br2582_aceebfej-1	No	No	No	No
Br2582_aceffbef-1	No	No	No	No
Br2582_acefonmp-1	No	No	No	No
Br2582_acehcibn-1	No	No	No	No
Br2582_acelipam-1	No	No	No	No
Br2582_acfbhjlf-1	No	No	No	No
Br2582_acfcikkj-1	No	No	No	No
Br2582_acfcnjfl-1	No	No	No	No
Br2582_acfggcjd-1	No	No	No	No
Br2582_acfonale-1	No	No	No	No
Br2582_acgaeggg-1	No	No	No	No
Br2582_acgaiiik-1	No	No	No	No
Br2582_acggkffa-1	No	No	No	No
Br2582_acghpajo-1	No	No	No	No
Br2582_acgjbinm-1	No	No	No	No
Br2582_acgpmpca-1	No	No	No	No
Br2582_achagggp-1	No	No	No	No
Br2582_achbpaea-1	No	No	No	No
Br2582_achdfnmi-1	No	No	No	No
Br2582_achhfelc-1	No	No	No	No
Br2582_achnhdok-1	No	No	No	No
Br2582_aciapjgp-1	No	No	No	No
Br2582_aciglpbc-1	No	No	No	No
Br2582_acikokih-1	No	No	No	No
Br2582_acinhofk-1	No	No	No	No
Br2582_aciohcbc-1	No	No	No	No
Br2582_acipchgk-1	No	No	No	No
Br2582_acjjfgjk-1	No	No	No	No
Br2582_acjojfkk-1	No	No	No	No
Br2582_ackagkce-1	No	No	No	No
Br2582_ackcgpfo-1	No	No	No	No
Br2582_ackhmkfb-1	No	No	No	No
Br2582_ackkgoln-1	No	No	No	No
Br2582_acljdfbd-1	No	No	No	No
Br2582_aclkindi-1	No	No	No	No
Br2582_aclnoema-1	No	No	No	No
Br2582_acmjfelp-1	No	No	No	No
Br2582_acnekklo-1	No	No	No	No
Br2582_acnfdkfj-1	No	No	No	No
Br2582_acnidgea-1	No	No	No	No
Br2582_acnncdjd-1	No	No	No	No
Br2582_acobkcff-1	No	No	No	No
Br2582_acoeapdh-1	No	No	No	No
Br2582_acohkdln-1	No	No	No	No
Br2582_acoiobdi-1	No	No	No	No
Br2582_acojmfmi-1	No	No	No	No
Br2582_acolccbo-1	No	No	No	No
Br2582_aconfeio-1	No	No	No	No
Br2582_acophgia-1	No	No	No	No
Br2582_acpajokb-1	No	No	No	No
Br2582_acpdnjja-1	No	No	No	No
Br2582_acpmlfoo-1	No	No	No	No
Br2582_acpohnkg-1	No	No	No	No
Br2582_adabcmoc-1	No	No	No	No
Br2582_adadipeg-1	No	No	No	No
Br2582_adaifkbo-1	No	No	No	No
Br2582_adakeaeo-1	No	No	No	No
Br2582_adaogcog-1	No	No	No	No
Br2582_adapmkbn-1	No	No	No	No
Br2582_adbdbgcg-1	No	No	No	No
Br2582_adbiplhj-1	No	No	No	No
Br2582_adblihgg-1	No	No	No	No
Br2582_adbnccoc-1	No	No	No	No
Br2582_adcjefeb-1	No	No	No	No
Br2582_adcnflik-1	No	No	No	No
Br2582_adcnkfff-1	No	No	No	No
Br2582_adcphlfh-1	No	No	No	No
Br2582_adddcamd-1	No	No	No	No
Br2582_addgaenp-1	No	No	No	No
Br2582_addgohnn-1	No	No	No	No
Br2582_addjjooa-1	No	No	No	No
Br2582_addnoche-1	No	No	No	No
Br2582_addpoaak-1	No	No	No	No
Br2582_adedhhae-1	No	No	No	No
Br2582_adeepfem-1	No	No	No	No
Br2582_adehjejj-1	No	No	No	No
Br2582_adendbdn-1	No	No	No	No
Br2582_adfieial-1	No	No	No	No
Br2582_adfldnje-1	No	No	No	No
Br2582_adfmbllo-1	No	No	No	No
Br2582_adfndpbo-1	No	No	No	No
Br2582_adfonmkc-1	No	No	No	No
Br2582_adfpkoaf-1	No	No	No	No
Br2582_adgadodi-1	No	No	No	No
Br2582_adgcdcie-1	No	No	No	No
Br2582_adggacio-1	No	No	No	No
Br2582_adggleja-1	No	No	No	No
Br2582_adgkkbae-1	No	No	No	No
Br2582_adgndeck-1	No	No	No	No
Br2582_adhimgkf-1	No	No	No	No
Br2582_adhjgonk-1	No	No	No	No
Br2582_adhmeicj-1	No	No	No	No
Br2582_adhnpedo-1	No	No	No	No
Br2582_adidjinb-1	No	No	No	No
Br2582_adiocbmj-1	LC	No	Yes	No
Br2582_adjjfjlj-1	No	No	No	No
Br2582_adjjofie-1	No	No	No	No
Br2582_adjkhbhi-1	No	No	No	No
Br2582_adjmopbp-1	No	No	No	No
Br2582_adjnlfan-1	No	No	No	No
Br2582_adjpkock-1	No	No	No	No
Br2582_adkagppc-1	No	No	No	No
Br2582_adkboall-1	No	No	No	No
Br2582_adkeiefl-1	No	No	No	No
Br2582_adkifnoo-1	No	No	No	No
Br2582_adkmiffh-1	No	No	No	No
Br2582_adkonikj-1	No	No	No	No
Br2582_adlfdfok-1	No	No	No	No
Br2582_admabcfm-1	No	No	No	No
Br2582_admblpjd-1	No	No	No	No
Br2582_admildkb-1	No	No	No	No
Br2582_admlpnac-1	No	No	No	No
Br2582_adnedlen-1	No	No	No	No
Br2582_adngbcpd-1	No	No	No	No
Br2582_adnjachn-1	No	No	No	No
Br2582_adobgipn-1	No	No	No	No
Br2582_adokdahe-1	No	No	No	No
Br2582_adopdhln-1	No	No	No	No
Br2582_adpcfoop-1	No	No	No	No
Br2582_adpenmck-1	No	No	No	No
Br2582_adpgdidj-1	No	No	No	No
Br2582_adpkfjnp-1	No	No	No	No
Br2582_aeaanepf-1	No	No	No	No
Br2582_aeadjcee-1	No	No	No	No
Br2582_aeaeodaa-1	No	No	No	No
Br2582_aeaepidi-1	No	No	No	No
Br2582_aeakchnj-1	No	No	No	No
Br2582_aeaomnih-1	No	No	No	No
Br2582_aeapkpje-1	No	No	No	No
Br2582_aebcpacm-1	No	No	No	No
Br2582_aebefhgk-1	No	No	No	No
Br2582_aebkmlaa-1	No	No	No	No
Br2582_aeblcmak-1	No	No	No	No
Br2582_aeccmflk-1	No	No	No	No
Br2582_aechnbmk-1	No	No	No	No
Br2582_aeckomkn-1	No	No	No	No
Br2582_aecldnnb-1	No	No	No	No
Br2582_aedhnnjp-1	No	No	No	No
Br2582_aedjnafd-1	No	No	No	No
Br2582_aedkjdag-1	No	No	No	No
Br2582_aedmbmpn-1	No	No	No	No
Br2582_aedopbio-1	No	No	No	No
Br2582_aedpnlnp-1	No	No	No	No
Br2582_aeecfbod-1	No	No	No	No
Br2582_aeeclllj-1	No	No	No	No
Br2582_aeehnkbd-1	No	No	No	No
Br2582_aefcance-1	No	No	No	No
Br2582_aefcocka-1	No	No	No	No
Br2582_aeffejkl-1	No	No	No	No
Br2582_aefjfnci-1	No	No	No	No
Br2582_aefkmigj-1	No	No	No	No
Br2582_aeflchff-1	No	No	No	No
Br2582_aefnhgkc-1	No	No	No	No
Br2582_aegddngh-1	No	No	No	No
Br2582_aegeemeg-1	No	No	No	No
Br2582_aegelnkd-1	No	No	No	No
Br2582_aeggbpkg-1	No	No	No	No
Br2582_aeghdcgn-1	No	No	No	No
Br2582_aegkkllj-1	No	No	No	No
Br2582_aehblijb-1	No	No	No	No
Br2582_aehcjlla-1	No	No	No	No
Br2582_aehdmgff-1	No	No	No	No
Br2582_aehegcnp-1	No	No	No	No
Br2582_aehlpeml-1	No	No	No	No
Br2582_aehmmdgf-1	No	No	No	No
Br2582_aehnbdkp-1	No	No	No	No
Br2582_aeiggkbi-1	No	No	No	No
Br2582_aejalgen-1	No	No	No	No
Br2582_aejdimll-1	No	No	No	No
Br2582_aejfljai-1	No	No	No	No
Br2582_aejnlmgi-1	No	No	No	No
Br2582_aejnpbpi-1	No	No	No	No
Br2582_aejpcemo-1	No	No	No	No
Br2582_aekbipic-1	No	No	No	No
Br2582_aekblole-1	No	No	No	No
Br2582_aekgploc-1	No	No	No	No
Br2582_aelkfmij-1	No	No	No	No
Br2582_aelkleed-1	No	No	No	No
Br2582_aelnppkn-1	No	No	No	No
Br2582_aelpdnjn-1	No	No	No	No
Br2582_aemaojbl-1	No	No	No	No
Br2582_aemcmoab-1	No	No	No	No
Br2582_aemdgkmh-1	No	No	No	No
Br2582_aemibhla-1	No	No	No	No
Br2582_aenhihok-1	No	No	No	No
Br2582_aenhnnlm-1	No	No	No	No
Br2582_aenocooc-1	No	No	No	No
Br2582_aeoanhoj-1	No	No	No	No
Br2582_aeodkckf-1	No	No	No	No
Br2582_aeoikmfi-1	No	No	No	No
Br2582_aeoknfof-1	No	No	No	No
Br2582_aeooogcl-1	No	No	No	No
Br2582_aepaefem-1	No	No	No	No
Br2582_aepefhkf-1	No	No	No	No
Br2582_aepfpolg-1	No	No	No	No
Br2582_aepmialb-1	No	No	No	No
Br2582_afadkkno-1	No	No	No	No
Br2582_afafhgnn-1	No	No	No	No
Br2582_afaijdkh-1	No	No	No	No
Br2582_afapcpac-1	No	No	No	No
Br2582_afbdlobn-1	No	No	No	No
Br2582_afbgcond-1	No	No	No	No
Br2582_afbghgef-1	No	No	No	No
Br2582_afcegjfn-1	No	No	No	No
Br2582_afcgidea-1	No	No	No	No
Br2582_afcjcipf-1	No	No	No	No
Br2582_afddpeaa-1	No	No	No	No
Br2582_afdekkfc-1	No	No	No	No
Br2582_afdjgocf-1	No	No	No	No
Br2582_afdkopkg-1	No	No	No	No
Br2582_afdlmfkd-1	No	No	No	No
Br2582_afegkpkg-1	No	No	No	No
Br2582_afeiagcl-1	No	No	No	No
Br2582_afekebad-1	No	No	No	No
Br2582_affcnekf-1	No	No	No	No
Br2582_affdlghc-1	No	No	No	No
Br2582_affkildd-1	No	No	No	No
Br2582_affmkpdm-1	No	No	No	No
Br2582_afgeimhl-1	No	No	No	No
Br2582_afgjghlj-1	No	No	No	No
Br2582_afhbhhgh-1	No	No	No	No
Br2582_afhcnpgi-1	No	No	No	No
Br2582_afhgbcid-1	No	No	No	No
Br2582_afhlcomh-1	No	No	No	No
Br2582_afhleadb-1	No	No	No	No
Br2582_afhoopeo-1	No	No	No	No
Br2582_afikamke-1	No	No	No	No
Br2582_afionjjn-1	No	No	No	No
Br2582_afjmcfgd-1	No	No	No	No
Br2582_afjogllk-1	No	No	No	No
Br2582_afjoopgf-1	No	No	No	No
Br2582_afkaicbc-1	No	No	No	No
Br2582_afkhbhjn-1	No	No	No	No
Br2582_aflbnhdn-1	No	No	No	No
Br2582_aflfkpeg-1	No	No	No	No
Br2582_aflghoel-1	No	No	No	No
Br2582_afljnkhj-1	No	No	No	No
Br2582_afljppej-1	No	No	No	No
Br2582_aflmhblh-1	No	No	No	No
Br2582_aflohfhl-1	No	No	No	No
Br2582_aflpnkcn-1	No	No	No	No
Br2582_afmbhjcp-1	No	No	No	No
Br2582_afmfhoaj-1	No	No	No	No
Br2582_afmidokc-1	No	No	No	No
Br2582_afmpdhio-1	No	No	No	No
Br2582_afnflooc-1	No	No	No	No
Br2582_afngcdmc-1	No	No	No	No
Br2582_afnlpamh-1	No	No	No	No
Br2582_afnogahd-1	No	No	No	No
Br2582_afohpiof-1	No	No	No	No
Br2582_afpldmii-1	No	No	No	No
Br2582_afpmmaaj-1	No	No	No	No
Br2582_afpnhihl-1	No	No	No	No
Br2582_afppajce-1	No	No	No	No
Br2582_agaajpfj-1	No	No	No	No
Br2582_agaiimej-1	No	No	No	No
Br2582_agalhaob-1	No	No	No	No
Br2582_agbfbicm-1	No	No	No	No
Br2582_agbgdabi-1	No	No	No	No
Br2582_agbgjjhd-1	No	No	No	No
Br2582_agblhggl-1	No	No	No	No
Br2582_agbmkecl-1	No	No	No	No
Br2582_agbojcjh-1	No	No	No	No
Br2582_agchljgd-1	No	No	No	No
Br2582_agcjnmoj-1	No	No	No	No
Br2582_agcofmcl-1	No	No	No	No
Br2582_agcomagk-1	No	No	No	No
Br2582_agcpmape-1	No	No	No	No
Br2582_agdejknh-1	No	No	No	No
Br2582_agedelek-1	No	No	No	No
Br2582_ageigfdb-1	No	No	No	No
Br2582_agfcocpc-1	No	No	No	No
Br2582_agfhefnp-1	No	No	No	No
Br2582_agfnidnc-1	No	No	No	No
Br2582_aggadklh-1	No	No	No	No
Br2582_aggapooe-1	No	No	No	No
Br2582_aggdmmpk-1	No	No	No	No
Br2582_aghflkfe-1	No	No	No	No
Br2582_aghfopoh-1	No	No	No	No
Br2582_aghjccfd-1	No	No	No	No
Br2582_aghpijdn-1	No	No	No	No
Br2582_agillodm-1	No	No	No	No
Br2582_agimpfmc-1	No	No	No	No
Br2582_agjcpijp-1	No	No	No	No
Br2582_agjjaoac-1	No	No	No	No
Br2582_agjjbgge-1	No	No	No	No
Br2582_agjkgepj-1	No	No	No	No
Br2582_agjmjoek-1	No	No	No	No
Br2582_agjnojdb-1	No	No	No	No
Br2582_agjocapi-1	No	No	No	No
Br2582_agjocjag-1	No	No	No	No
Br2582_agkhbdmc-1	No	No	No	No
Br2582_agkiedoi-1	No	No	No	No
Br2582_agkojddb-1	No	No	No	No
Br2582_agkonibc-1	No	No	No	No
Br2582_aglffofo-1	No	No	No	No
Br2582_aglialnd-1	No	No	No	No
Br2582_agljipna-1	No	No	No	No
Br2582_agllkhlm-1	No	No	No	No
Br2582_aglnenab-1	No	No	No	No
Br2582_aglnlahg-1	No	No	No	No
Br2582_agmoapge-1	No	No	No	No
Br2582_agnalcci-1	No	No	No	No
Br2582_agofbdon-1	No	No	No	No
Br2582_agohocpl-1	No	No	No	No
Br2582_agpamgpn-1	No	No	No	No
Br2582_agplclie-1	No	No	No	No
Br2582_agploggf-1	No	No	No	No
Br2582_agpmijin-1	No	No	No	No
Br2582_agpodajk-1	No	No	No	No
Br2582_ahadhbka-1	No	No	No	No
Br2582_ahaigkda-1	No	No	No	No
Br2582_ahajhjmf-1	No	No	No	No
Br2582_ahakpdil-1	No	No	No	No
Br2582_ahbbeiea-1	No	No	No	No
Br2582_ahbeepjn-1	No	No	No	No
Br2582_ahbiegnd-1	No	No	No	No
Br2582_ahbmppnl-1	No	No	No	No
Br2582_ahccnlne-1	No	No	No	No
Br2582_ahckaepp-1	No	No	No	No
Br2582_ahdgpfko-1	No	No	No	No
Br2582_ahdhnnnc-1	No	No	No	No
Br2582_ahdholfg-1	No	No	No	No
Br2582_ahedocbk-1	No	No	No	No
Br2582_ahelafpb-1	No	No	No	No
Br2582_aheldnop-1	No	No	No	No
Br2582_ahelfhng-1	No	No	No	No
Br2582_ahfagfma-1	No	No	No	No
Br2582_ahfieabh-1	No	No	No	No
Br2582_ahfiekab-1	No	No	No	No
